order_id,order_date,customer_id,customer_name,customer_region,customer_city,supplier_id,supplier_name,supplier_region,product_id,product_name,product_category,product_subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,order_status,payment_method,sales_channel,delivery_days,rating
ORD-03648,2024-06-25,CUST-0017,Beta Group 17,East,Kolkata,SUP-042,Nova Manufacturing 42,East,PROD-0023,Controllers Model 3,Electronics,Controllers,1,2440.96,0.0,2440.96,1478.48,962.48,completed,Credit Card,Direct Sales,2,3.5
ORD-03649,2023-07-22,CUST-0041,Beta Group 41,South,Chennai,SUP-041,Orbit Supplies 41,South,PROD-0014,CNC Parts Model 2,Industrial Equipment,CNC Parts,6,2051.83,0.0,12310.98,8920.36,3390.62,completed,UPI,Partner,6,4.6
ORD-03650,2024-04-19,CUST-0225,Foxtrot Enterprises 225,North,Chandigarh,SUP-046,Apex Supplies 46,South,PROD-0044,Chemicals Model 4,Raw Materials,Chemicals,1,4172.58,0.0,0.0,3235.04,-647.01,cancelled,Wire Transfer,Online,,
ORD-03651,2025-03-11,CUST-0035,Beta Corp 35,North,Lucknow,SUP-060,Nova Supplies 60,North,PROD-0034,Steel Model 2,Raw Materials,Steel,3,1529.8,11.47,4063.0,3705.56,357.44,completed,Net-30,Online,14,3.3
ORD-03652,2023-12-22,CUST-0225,Foxtrot Enterprises 225,North,Chandigarh,SUP-045,Nova Trading 45,North,PROD-0050,Corrugated Model 2,Packaging,Corrugated,1,718.3,16.82,597.48,493.93,103.55,completed,Net-30,Partner,7,3.8
ORD-03653,2023-01-22,CUST-0103,Alpha Ltd 103,West,Pune,SUP-037,Prime Supplies 37,East,PROD-0052,Corrugated Model 4,Packaging,Corrugated,5,4436.95,1.09,0.0,16869.97,-3373.99,cancelled,Credit Card,Partner,,
ORD-03654,2023-03-18,CUST-0116,Foxtrot Pvt Ltd 116,South,Bengaluru,SUP-001,Summit Industries 1,South,PROD-0078,Cold Chain Model 2,Logistics Services,Cold Chain,13,858.87,0.0,11165.31,7678.26,3487.05,completed,Letter of Credit,Marketplace,9,3.4
ORD-03655,2025-12-07,CUST-0169,Gamma Enterprises 169,Central,Indore,SUP-045,Nova Trading 45,North,PROD-0011,Compressors Model 3,Industrial Equipment,Compressors,1,5111.41,0.0,5111.41,4021.09,1090.32,completed,Net-30,Online,2,4.4
ORD-03656,2025-12-31,CUST-0217,Alpha Group 217,East,Patna,SUP-005,Summit Solutions 5,North,PROD-0055,Films Model 3,Packaging,Films,2,3909.61,0.0,7819.22,5059.66,2759.56,completed,Credit Card,Direct Sales,4,5.0
ORD-03657,2024-11-21,CUST-0286,Alpha Pvt Ltd 286,South,Chennai,SUP-054,Nova Supplies 54,Central,PROD-0048,Alloys Model 4,Raw Materials,Alloys,4,522.45,0.0,2089.8,1276.49,813.31,completed,Net-30,Online,9,3.9
ORD-03658,2024-02-13,CUST-0205,Alpha Ltd 205,North,Chandigarh,SUP-050,Orbit Trading 50,North,PROD-0072,Warehousing Model 4,Logistics Services,Warehousing,1,5019.24,16.97,4167.47,3230.18,937.29,completed,Net-30,Online,5,5.0
ORD-03659,2023-07-12,CUST-0130,Alpha Ltd 130,North,Jaipur,SUP-026,Zenith Industries 26,South,PROD-0053,Films Model 1,Packaging,Films,1,1419.77,10.58,1269.56,1091.44,178.12,completed,Net-30,Direct Sales,15,4.0
ORD-03660,2024-12-24,CUST-0198,Gamma Enterprises 198,West,Mumbai,SUP-048,Zenith Trading 48,West,PROD-0049,Corrugated Model 1,Packaging,Corrugated,4,4280.32,0.0,17121.28,10458.24,6663.04,pending,UPI,Online,,
ORD-03661,2023-04-01,CUST-0024,Foxtrot Pvt Ltd 24,Central,Raipur,SUP-044,Summit Solutions 44,Central,PROD-0038,Polymers Model 2,Raw Materials,Polymers,3,3459.26,0.0,10377.78,7584.98,2792.8,completed,UPI,Marketplace,7,4.4
ORD-03662,2025-01-01,CUST-0027,Gamma Corp 27,East,Kolkata,SUP-047,Apex Trading 47,East,PROD-0051,Corrugated Model 3,Packaging,Corrugated,4,5482.73,0.3,21865.13,15991.2,5873.93,completed,Credit Card,Partner,7,4.8
ORD-03663,2024-03-14,CUST-0103,Alpha Ltd 103,West,Pune,SUP-038,Summit Trading 38,West,PROD-0017,Sensors Model 1,Electronics,Sensors,1,1890.5,0.73,1876.7,1131.02,745.68,completed,Wire Transfer,Marketplace,9,4.0
ORD-03664,2025-06-24,CUST-0131,Beta Ltd 131,South,Hyderabad,SUP-056,Orbit Trading 56,South,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,7,3431.93,1.13,23752.04,19532.05,4219.99,pending,Credit Card,Partner,,
ORD-03665,2024-03-10,CUST-0297,Alpha Ltd 297,East,Guwahati,SUP-032,Prime Industries 32,East,PROD-0020,Sensors Model 4,Electronics,Sensors,1,465.15,0.86,461.15,394.24,66.91,pending,UPI,Online,,
ORD-03666,2024-03-13,CUST-0019,Echo Ltd 19,Central,Indore,SUP-039,Summit Industries 39,Central,PROD-0019,Sensors Model 3,Electronics,Sensors,1,4506.57,0.0,4506.57,2618.71,1887.86,completed,UPI,Online,3,3.7
ORD-03667,2024-07-01,CUST-0288,Alpha Pvt Ltd 288,West,Ahmedabad,SUP-029,Prime Solutions 29,Central,PROD-0061,Pallets Model 1,Packaging,Pallets,7,3734.17,0.0,26139.19,14755.31,11383.88,completed,Wire Transfer,Direct Sales,6,4.4
ORD-03668,2024-11-28,CUST-0074,Echo Group 74,Central,Nagpur,SUP-019,Prime Industries 19,Central,PROD-0052,Corrugated Model 4,Packaging,Corrugated,4,4154.84,0.0,16619.36,13943.95,2675.41,completed,UPI,Online,8,3.2
ORD-03669,2024-03-20,CUST-0264,Gamma Pvt Ltd 264,Central,Raipur,SUP-059,Zenith Trading 59,Central,PROD-0066,Freight Model 2,Logistics Services,Freight,1,1158.27,1.83,1137.07,620.21,516.86,completed,Net-30,Partner,12,3.0
ORD-03670,2025-03-23,CUST-0013,Echo Group 13,West,Pune,SUP-051,Nova Manufacturing 51,South,PROD-0071,Warehousing Model 3,Logistics Services,Warehousing,20,2218.91,0.0,44378.2,27081.39,17296.81,completed,UPI,Partner,1,3.8
ORD-03671,2024-06-04,CUST-0260,Beta Enterprises 260,North,Delhi,SUP-060,Nova Supplies 60,North,PROD-0039,Polymers Model 3,Raw Materials,Polymers,4,5068.71,1.58,19954.5,12761.19,7193.31,completed,Net-30,Marketplace,8,4.6
ORD-03672,2023-04-20,CUST-0048,Beta Enterprises 48,West,Surat,SUP-054,Nova Supplies 54,Central,PROD-0063,Pallets Model 3,Packaging,Pallets,1,3733.94,0.0,3733.94,2891.32,842.62,completed,Wire Transfer,Partner,10,4.0
ORD-03673,2025-03-24,CUST-0177,Echo Ltd 177,East,Kolkata,SUP-007,Zenith Industries 7,East,PROD-0056,Films Model 4,Packaging,Films,6,689.84,20.21,0.0,3538.31,-707.66,cancelled,Wire Transfer,Online,,
ORD-03674,2025-02-16,CUST-0012,Beta Pvt Ltd 12,East,Bhubaneswar,SUP-032,Prime Industries 32,East,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,4,561.9,0.0,0.0,1602.34,-320.47,cancelled,Wire Transfer,Online,,
ORD-03675,2023-01-09,CUST-0160,Delta Enterprises 160,North,Jaipur,SUP-005,Summit Solutions 5,North,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,2,3901.09,0.0,7802.18,6826.23,975.95,completed,UPI,Partner,4,3.0
ORD-03676,2024-03-03,CUST-0076,Foxtrot Corp 76,South,Hyderabad,SUP-052,Zenith Manufacturing 52,East,PROD-0051,Corrugated Model 3,Packaging,Corrugated,1,5586.66,0.0,558.67,4073.85,-256.1,cancelled,Credit Card,Marketplace,,
ORD-03677,2025-08-31,CUST-0019,Echo Ltd 19,Central,Indore,SUP-004,Nova Industries 4,Central,PROD-0040,Polymers Model 4,Raw Materials,Polymers,2,4047.32,0.0,8094.64,6063.43,2031.21,completed,UPI,Direct Sales,10,4.5
ORD-03678,2024-10-01,CUST-0145,Foxtrot Enterprises 145,North,Chandigarh,SUP-055,Summit Solutions 55,North,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,1,3299.87,6.93,3071.19,2771.21,299.98,completed,Credit Card,Direct Sales,2,
ORD-03679,2025-09-29,CUST-0266,Foxtrot Enterprises 266,South,Kochi,SUP-055,Summit Solutions 55,North,PROD-0073,Last Mile Model 1,Logistics Services,Last Mile,1,2704.18,0.0,2704.18,1510.23,1193.95,completed,Letter of Credit,Direct Sales,11,4.5
ORD-03680,2025-01-07,CUST-0066,Beta Pvt Ltd 66,South,Kochi,SUP-021,Apex Trading 21,South,PROD-0057,Labels Model 1,Packaging,Labels,5,807.29,0.56,4013.85,3390.75,623.1,completed,Net-30,Partner,8,3.6
ORD-03681,2025-10-08,CUST-0220,Alpha Ltd 220,North,Jaipur,SUP-035,Zenith Trading 35,North,PROD-0028,Cables Model 4,Electronics,Cables,2,2693.72,0.77,5345.96,3892.28,1453.68,pending,Net-30,Marketplace,,
ORD-03682,2025-06-22,CUST-0140,Alpha Group 140,North,Lucknow,SUP-030,Nova Industries 30,North,PROD-0052,Corrugated Model 4,Packaging,Corrugated,2,4868.83,0.0,9737.66,7701.43,2036.23,completed,Wire Transfer,Partner,9,2.4
ORD-03683,2023-10-06,CUST-0262,Foxtrot Enterprises 262,East,Guwahati,SUP-047,Apex Trading 47,East,PROD-0036,Steel Model 4,Raw Materials,Steel,1,2667.31,6.49,2494.2,1955.24,538.96,completed,Wire Transfer,Online,8,3.7
ORD-03684,2024-01-29,CUST-0157,Delta Enterprises 157,East,Bhubaneswar,SUP-002,Apex Trading 2,East,PROD-0003,Pump Systems Model 3,Industrial Equipment,Pump Systems,3,5507.24,0.67,16411.02,10767.41,5643.61,completed,Letter of Credit,Online,5,4.2
ORD-03685,2024-10-19,CUST-0166,Delta Group 166,South,Bengaluru,SUP-006,Apex Solutions 6,South,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,3,382.83,0.0,1148.49,872.79,275.7,completed,Credit Card,Online,3,4.3
ORD-03686,2025-02-01,CUST-0278,Foxtrot Ltd 278,West,Pune,SUP-028,Summit Solutions 28,West,PROD-0005,Conveyors Model 1,Industrial Equipment,Conveyors,1,4861.29,0.0,4861.29,3827.6,1033.69,pending,Credit Card,Direct Sales,,
ORD-03687,2023-07-24,CUST-0221,Beta Pvt Ltd 221,South,Hyderabad,SUP-003,Nova Supplies 3,West,PROD-0017,Sensors Model 1,Electronics,Sensors,1,2042.86,20.67,162.06,1191.12,-76.16,cancelled,Wire Transfer,Online,,
ORD-03688,2023-05-24,CUST-0185,Foxtrot Ltd 185,North,Lucknow,SUP-050,Orbit Trading 50,North,PROD-0046,Alloys Model 2,Raw Materials,Alloys,25,1566.73,0.0,39168.25,27826.08,11342.17,pending,Letter of Credit,Marketplace,,
ORD-03689,2023-04-01,CUST-0057,Alpha Group 57,East,Bhubaneswar,SUP-027,Orbit Trading 27,East,PROD-0042,Chemicals Model 2,Raw Materials,Chemicals,1,2903.27,16.53,2423.36,2122.52,300.84,completed,Letter of Credit,Direct Sales,6,3.7
ORD-03690,2024-09-30,CUST-0204,Echo Corp 204,Central,Nagpur,SUP-024,Summit Manufacturing 24,Central,PROD-0035,Steel Model 3,Raw Materials,Steel,7,3365.92,1.31,23252.79,14657.47,8595.32,completed,Credit Card,Online,11,2.3
ORD-03691,2024-06-11,CUST-0151,Echo Corp 151,South,Hyderabad,SUP-027,Orbit Trading 27,East,PROD-0071,Warehousing Model 3,Logistics Services,Warehousing,10,1925.16,0.35,19184.22,11253.09,7931.13,completed,Letter of Credit,Marketplace,3,5.0
ORD-03692,2023-08-16,CUST-0237,Gamma Group 237,East,Guwahati,SUP-017,Prime Trading 17,East,PROD-0014,CNC Parts Model 2,Industrial Equipment,CNC Parts,37,2195.84,12.76,70879.08,60912.26,9966.82,completed,Wire Transfer,Online,13,3.7
ORD-03693,2024-07-17,CUST-0172,Delta Pvt Ltd 172,East,Patna,SUP-022,Prime Solutions 22,East,PROD-0034,Steel Model 2,Raw Materials,Steel,6,1635.26,0.0,9811.56,7868.9,1942.66,completed,Net-30,Direct Sales,4,3.8
ORD-03694,2024-03-08,CUST-0103,Alpha Ltd 103,West,Pune,SUP-003,Nova Supplies 3,West,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,2,3306.75,0.0,6613.5,4862.43,1751.07,completed,Letter of Credit,Partner,9,4.0
ORD-03695,2025-11-02,CUST-0033,Echo Ltd 33,West,Pune,SUP-023,Prime Industries 23,West,PROD-0015,CNC Parts Model 3,Industrial Equipment,CNC Parts,5,4674.9,10.52,20915.5,13492.06,7423.44,pending,UPI,Marketplace,,
ORD-03696,2023-05-07,CUST-0046,Alpha Ltd 46,South,Bengaluru,SUP-051,Nova Manufacturing 51,South,PROD-0044,Chemicals Model 4,Raw Materials,Chemicals,3,4748.37,5.08,13521.46,10769.64,2751.82,completed,Letter of Credit,Partner,5,4.1
ORD-03697,2025-03-23,CUST-0198,Gamma Enterprises 198,West,Mumbai,SUP-016,Nova Manufacturing 16,South,PROD-0050,Corrugated Model 2,Packaging,Corrugated,2,794.46,13.5,1374.42,1152.5,221.92,completed,Net-30,Marketplace,7,5.0
ORD-03698,2024-04-10,CUST-0012,Beta Pvt Ltd 12,East,Bhubaneswar,SUP-007,Zenith Industries 7,East,PROD-0024,Controllers Model 4,Electronics,Controllers,1,1300.27,0.0,1300.27,736.24,564.03,completed,Wire Transfer,Direct Sales,5,3.9
ORD-03699,2024-07-30,CUST-0273,Echo Pvt Ltd 273,West,Pune,SUP-008,Apex Industries 8,West,PROD-0045,Alloys Model 1,Raw Materials,Alloys,1,4982.94,0.35,4965.5,3765.28,1200.22,completed,Net-30,Online,5,
ORD-03700,2023-09-25,CUST-0106,Foxtrot Group 106,South,Kochi,SUP-036,Nova Trading 36,South,PROD-0067,Freight Model 3,Logistics Services,Freight,5,4156.1,0.0,20780.5,14606.66,6173.84,completed,Letter of Credit,Partner,7,
ORD-03701,2025-08-21,CUST-0111,Echo Group 111,South,Kochi,SUP-016,Nova Manufacturing 16,South,PROD-0076,Last Mile Model 4,Logistics Services,Last Mile,6,4011.41,1.2,23779.64,20239.22,3540.42,completed,UPI,Partner,11,3.6
ORD-03702,2025-04-22,CUST-0182,Beta Pvt Ltd 182,East,Kolkata,SUP-052,Zenith Manufacturing 52,East,PROD-0047,Alloys Model 3,Raw Materials,Alloys,10,2637.84,1.3,26035.48,20991.71,5043.77,completed,Wire Transfer,Marketplace,1,4.1
ORD-03703,2024-12-12,CUST-0160,Delta Enterprises 160,North,Jaipur,SUP-008,Apex Industries 8,West,PROD-0023,Controllers Model 3,Electronics,Controllers,4,2665.71,0.92,10564.74,6426.57,4138.17,pending,Letter of Credit,Online,,
ORD-03704,2023-07-17,CUST-0063,Foxtrot Group 63,West,Surat,SUP-038,Summit Trading 38,West,PROD-0034,Steel Model 2,Raw Materials,Steel,6,1472.66,0.0,8835.96,7430.29,1405.67,completed,Net-30,Online,9,4.7
ORD-03705,2023-10-21,CUST-0060,Alpha Group 60,North,Lucknow,SUP-029,Prime Solutions 29,Central,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,1,2226.95,0.0,2226.95,1597.49,629.46,pending,Net-30,Direct Sales,,
ORD-03706,2023-12-26,CUST-0265,Beta Pvt Ltd 265,North,Delhi,SUP-025,Orbit Industries 25,North,PROD-0022,Controllers Model 2,Electronics,Controllers,3,4524.06,0.0,13572.18,7718.7,5853.48,completed,Net-30,Online,12,3.5
ORD-03707,2024-04-14,CUST-0083,Foxtrot Enterprises 83,West,Mumbai,SUP-053,Nova Trading 53,West,PROD-0062,Pallets Model 2,Packaging,Pallets,9,2644.0,11.92,20959.52,16743.57,4215.95,completed,UPI,Online,5,4.3
ORD-03708,2023-10-09,CUST-0156,Delta Corp 156,South,Kochi,SUP-056,Orbit Trading 56,South,PROD-0021,Controllers Model 1,Electronics,Controllers,4,2823.44,0.0,11293.76,6806.31,4487.45,completed,Net-30,Online,13,4.2
ORD-03709,2024-01-08,CUST-0124,Gamma Pvt Ltd 124,Central,Indore,SUP-060,Nova Supplies 60,North,PROD-0079,Cold Chain Model 3,Logistics Services,Cold Chain,4,570.2,0.0,228.08,1652.88,-102.5,cancelled,Net-30,Partner,,
ORD-03710,2025-11-16,CUST-0077,Gamma Corp 77,East,Bhubaneswar,SUP-027,Orbit Trading 27,East,PROD-0047,Alloys Model 3,Raw Materials,Alloys,3,3225.79,1.58,9524.47,7499.63,2024.84,pending,Letter of Credit,Partner,,
ORD-03711,2024-10-16,CUST-0184,Echo Enterprises 184,Central,Nagpur,SUP-014,Zenith Solutions 14,Central,PROD-0077,Cold Chain Model 1,Logistics Services,Cold Chain,4,1929.89,20.57,6131.65,6000.72,130.93,completed,Credit Card,Partner,11,3.4
ORD-03712,2025-04-03,CUST-0151,Echo Corp 151,South,Hyderabad,SUP-033,Nova Industries 33,West,PROD-0058,Labels Model 2,Packaging,Labels,3,4419.67,0.0,13259.01,10359.07,2899.94,completed,Wire Transfer,Marketplace,4,4.3
ORD-03713,2025-02-05,CUST-0015,Alpha Corp 15,North,Lucknow,SUP-028,Summit Solutions 28,West,PROD-0028,Cables Model 4,Electronics,Cables,10,3276.12,0.0,32761.2,23542.51,9218.69,completed,Wire Transfer,Online,6,3.8
ORD-03714,2024-03-11,CUST-0179,Echo Ltd 179,Central,Indore,SUP-041,Orbit Supplies 41,South,PROD-0061,Pallets Model 1,Packaging,Pallets,19,3770.78,15.1,60826.45,40271.37,20555.08,completed,UPI,Online,5,4.4
ORD-03715,2023-05-17,CUST-0066,Beta Pvt Ltd 66,South,Kochi,SUP-041,Orbit Supplies 41,South,PROD-0059,Labels Model 3,Packaging,Labels,1,5556.12,0.67,5518.89,4886.28,632.61,completed,Net-30,Direct Sales,3,3.9
ORD-03716,2024-05-18,CUST-0096,Delta Corp 96,South,Chennai,SUP-051,Nova Manufacturing 51,South,PROD-0061,Pallets Model 1,Packaging,Pallets,6,4025.46,0.0,24152.76,12793.19,11359.57,completed,Letter of Credit,Direct Sales,7,3.9
ORD-03717,2024-06-12,CUST-0271,Foxtrot Group 271,South,Bengaluru,SUP-016,Nova Manufacturing 16,South,PROD-0048,Alloys Model 4,Raw Materials,Alloys,3,479.94,0.0,1439.82,925.42,514.4,completed,Letter of Credit,Marketplace,3,5.0
ORD-03718,2024-08-12,CUST-0026,Beta Ltd 26,South,Bengaluru,SUP-051,Nova Manufacturing 51,South,PROD-0034,Steel Model 2,Raw Materials,Steel,15,1609.63,1.36,23816.09,19810.67,4005.42,completed,Net-30,Partner,8,4.0
ORD-03719,2025-01-11,CUST-0094,Echo Enterprises 94,Central,Nagpur,SUP-017,Prime Trading 17,East,PROD-0004,Pump Systems Model 4,Industrial Equipment,Pump Systems,1,3833.52,0.0,3833.52,2728.37,1105.15,completed,Letter of Credit,Direct Sales,5,4.0
ORD-03720,2024-06-22,CUST-0180,Foxtrot Pvt Ltd 180,North,Lucknow,SUP-010,Orbit Solutions 10,North,PROD-0056,Films Model 4,Packaging,Films,5,688.16,0.29,343.08,2960.16,-248.95,cancelled,Net-30,Online,,
ORD-03721,2023-05-07,CUST-0282,Delta Pvt Ltd 282,East,Bhubaneswar,SUP-002,Apex Trading 2,East,PROD-0062,Pallets Model 2,Packaging,Pallets,6,2751.72,0.0,16510.32,11402.04,5108.28,completed,Net-30,Online,6,
ORD-03722,2023-03-25,CUST-0215,Gamma Pvt Ltd 215,North,Jaipur,SUP-030,Nova Industries 30,North,PROD-0013,CNC Parts Model 1,Industrial Equipment,CNC Parts,3,3450.0,1.32,10213.38,8591.02,1622.36,completed,Letter of Credit,Direct Sales,6,4.1
ORD-03723,2023-06-14,CUST-0165,Beta Group 165,North,Lucknow,SUP-040,Orbit Supplies 40,North,PROD-0025,Cables Model 1,Electronics,Cables,1,3739.67,0.0,0.0,3024.42,-604.88,cancelled,Credit Card,Direct Sales,,
ORD-03724,2024-03-24,CUST-0134,Delta Enterprises 134,Central,Indore,SUP-044,Summit Solutions 44,Central,PROD-0014,CNC Parts Model 2,Industrial Equipment,CNC Parts,2,2096.41,0.0,4192.82,3137.64,1055.18,completed,Letter of Credit,Direct Sales,4,5.0
ORD-03725,2024-03-16,CUST-0210,Foxtrot Ltd 210,North,Lucknow,SUP-035,Zenith Trading 35,North,PROD-0042,Chemicals Model 2,Raw Materials,Chemicals,1,3209.87,0.0,3209.87,2403.36,806.51,completed,Letter of Credit,Marketplace,10,3.4
ORD-03726,2025-10-25,CUST-0170,Beta Enterprises 170,North,Jaipur,SUP-015,Prime Industries 15,North,PROD-0032,Power Supplies Model 4,Electronics,Power Supplies,9,1290.52,20.62,9219.73,8342.81,876.92,pending,Net-30,Partner,,
ORD-03727,2025-03-01,CUST-0032,Gamma Enterprises 32,East,Bhubaneswar,SUP-011,Apex Solutions 11,South,PROD-0030,Power Supplies Model 2,Electronics,Power Supplies,2,3932.05,0.0,7864.1,4703.94,3160.16,completed,Wire Transfer,Marketplace,10,
ORD-03728,2023-07-19,CUST-0007,Foxtrot Pvt Ltd 7,East,Patna,SUP-005,Summit Solutions 5,North,PROD-0065,Freight Model 1,Logistics Services,Freight,1,5409.77,1.57,5324.84,3275.74,2049.1,completed,Credit Card,Online,5,3.0
ORD-03729,2023-10-02,CUST-0057,Alpha Group 57,East,Bhubaneswar,SUP-037,Prime Supplies 37,East,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,4,2234.29,11.71,7890.62,6491.09,1399.53,pending,Net-30,Marketplace,,
ORD-03730,2023-09-28,CUST-0241,Beta Ltd 241,South,Chennai,SUP-056,Orbit Trading 56,South,PROD-0009,Compressors Model 1,Industrial Equipment,Compressors,5,259.47,5.72,1223.14,753.96,469.18,pending,UPI,Partner,,
ORD-03731,2025-11-15,CUST-0269,Gamma Pvt Ltd 269,Central,Nagpur,SUP-009,Nova Supplies 9,Central,PROD-0010,Compressors Model 2,Industrial Equipment,Compressors,2,3496.06,1.7,6873.25,5492.54,1380.71,completed,UPI,Marketplace,3,3.9
ORD-03732,2025-05-29,CUST-0153,Foxtrot Ltd 153,West,Surat,SUP-007,Zenith Industries 7,East,PROD-0040,Polymers Model 4,Raw Materials,Polymers,2,3764.2,0.0,7528.4,5415.75,2112.65,completed,Credit Card,Partner,8,2.3
ORD-03733,2023-05-28,CUST-0289,Echo Group 289,Central,Nagpur,SUP-024,Summit Manufacturing 24,Central,PROD-0069,Warehousing Model 1,Logistics Services,Warehousing,7,368.68,0.0,2580.76,2148.2,432.56,pending,Letter of Credit,Online,,
ORD-03734,2024-03-25,CUST-0122,Echo Group 122,East,Bhubaneswar,SUP-037,Prime Supplies 37,East,PROD-0058,Labels Model 2,Packaging,Labels,4,4366.5,0.0,17466.0,13880.87,3585.13,completed,Net-30,Online,8,5.0
ORD-03735,2025-07-27,CUST-0152,Beta Ltd 152,East,Bhubaneswar,SUP-002,Apex Trading 2,East,PROD-0003,Pump Systems Model 3,Industrial Equipment,Pump Systems,1,5418.32,0.0,5418.32,3434.14,1984.18,completed,Letter of Credit,Online,7,2.8
ORD-03736,2025-01-14,CUST-0054,Foxtrot Pvt Ltd 54,Central,Indore,SUP-044,Summit Solutions 44,Central,PROD-0019,Sensors Model 3,Electronics,Sensors,16,3622.33,0.65,57580.56,36502.32,21078.24,completed,UPI,Online,9,3.6
ORD-03737,2025-02-03,CUST-0129,Gamma Group 129,Central,Indore,SUP-019,Prime Industries 19,Central,PROD-0057,Labels Model 1,Packaging,Labels,1,747.96,0.0,747.96,605.07,142.89,completed,UPI,Online,10,3.5
ORD-03738,2025-06-11,CUST-0091,Gamma Pvt Ltd 91,South,Bengaluru,SUP-036,Nova Trading 36,South,PROD-0028,Cables Model 4,Electronics,Cables,1,2748.33,0.0,2748.33,2087.34,660.99,completed,Letter of Credit,Direct Sales,8,4.7
ORD-03739,2025-03-18,CUST-0245,Gamma Pvt Ltd 245,North,Chandigarh,SUP-015,Prime Industries 15,North,PROD-0068,Freight Model 4,Logistics Services,Freight,17,4426.55,11.48,66612.5,45417.32,21195.18,pending,Credit Card,Marketplace,,
ORD-03740,2024-04-14,CUST-0260,Beta Enterprises 260,North,Delhi,SUP-030,Nova Industries 30,North,PROD-0065,Freight Model 1,Logistics Services,Freight,12,5391.3,1.34,63828.68,38863.89,24964.79,pending,Wire Transfer,Online,,
ORD-03741,2024-05-30,CUST-0143,Delta Group 143,West,Ahmedabad,SUP-008,Apex Industries 8,West,PROD-0062,Pallets Model 2,Packaging,Pallets,2,3083.21,0.0,6166.42,4167.8,1998.62,pending,Net-30,Online,,
ORD-03742,2023-07-17,CUST-0146,Gamma Ltd 146,South,Kochi,SUP-011,Apex Solutions 11,South,PROD-0034,Steel Model 2,Raw Materials,Steel,7,1649.64,0.0,11547.48,9535.59,2011.89,completed,UPI,Partner,5,4.4
ORD-03743,2023-09-14,CUST-0049,Beta Enterprises 49,Central,Indore,SUP-004,Nova Industries 4,Central,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,1,3673.11,0.0,3673.11,2963.83,709.28,completed,UPI,Online,10,
ORD-03744,2023-09-27,CUST-0192,Alpha Enterprises 192,East,Guwahati,SUP-049,Apex Supplies 49,Central,PROD-0065,Freight Model 1,Logistics Services,Freight,6,4617.37,0.0,27704.22,15341.31,12362.91,completed,UPI,Online,6,3.1
ORD-03745,2025-06-29,CUST-0257,Alpha Corp 257,East,Patna,SUP-033,Nova Industries 33,West,PROD-0002,Pump Systems Model 2,Industrial Equipment,Pump Systems,6,926.22,0.0,5557.32,3737.51,1819.81,completed,Letter of Credit,Marketplace,8,3.8
ORD-03746,2023-07-02,CUST-0201,Gamma Ltd 201,South,Kochi,SUP-015,Prime Industries 15,North,PROD-0036,Steel Model 4,Raw Materials,Steel,1,3062.65,0.0,3062.65,2424.23,638.42,pending,Net-30,Online,,
ORD-03747,2023-12-12,CUST-0023,Foxtrot Pvt Ltd 23,West,Pune,SUP-043,Zenith Trading 43,West,PROD-0042,Chemicals Model 2,Raw Materials,Chemicals,2,3038.46,0.87,6024.05,4576.25,1447.8,completed,Letter of Credit,Partner,8,
ORD-03748,2025-08-29,CUST-0073,Delta Group 73,West,Pune,SUP-038,Summit Trading 38,West,PROD-0016,CNC Parts Model 4,Industrial Equipment,CNC Parts,2,4175.53,0.0,8351.06,5518.85,2832.21,pending,Wire Transfer,Online,,
ORD-03749,2023-07-04,CUST-0035,Beta Corp 35,North,Lucknow,SUP-017,Prime Trading 17,East,PROD-0070,Warehousing Model 2,Logistics Services,Warehousing,3,4248.88,1.4,0.0,8333.33,-1666.67,cancelled,Wire Transfer,Online,,
ORD-03750,2024-05-05,CUST-0019,Echo Ltd 19,Central,Indore,SUP-019,Prime Industries 19,Central,PROD-0050,Corrugated Model 2,Packaging,Corrugated,2,692.41,0.0,1384.82,999.89,384.93,completed,Letter of Credit,Marketplace,10,4.1
ORD-03751,2023-05-14,CUST-0195,Echo Group 195,North,Jaipur,SUP-025,Orbit Industries 25,North,PROD-0001,Pump Systems Model 1,Industrial Equipment,Pump Systems,9,1885.86,13.94,14606.74,13190.23,1416.51,completed,UPI,Online,2,3.6
ORD-03752,2023-02-05,CUST-0271,Foxtrot Group 271,South,Bengaluru,SUP-046,Apex Supplies 46,South,PROD-0020,Sensors Model 4,Electronics,Sensors,5,418.07,13.55,1807.11,1661.7,145.41,pending,Credit Card,Online,,
ORD-03753,2023-12-07,CUST-0288,Alpha Pvt Ltd 288,West,Ahmedabad,SUP-028,Summit Solutions 28,West,PROD-0008,Conveyors Model 4,Industrial Equipment,Conveyors,6,4107.33,0.35,24557.73,19134.92,5422.81,completed,Credit Card,Online,7,3.1
